cleaned_text,sentiment
pemerintah berlakukan ppkm mikro kendalikan mobilitas masyarakat pemukiman satgas menko airlangga kpcpen ppkm prmn prmnsahabatumkm pikiranrakyatmedianetwork potensilokalgonasional kolaborasimediapreneurnusantara pikiranrakyat,1
aprindo sambut positif kebijakan ppkm mikro ppkm,1
update ppkm  feb  were serving you everyday from   wib stayhealthy stayhappy ppkm ppkmmikro fenomenacafe jakarta,1
sobattangerang  februari ppkm mikro kota tangerang diperpanjang  februari  mengacu instruksi menteri negeri no  tahun  tngtv kotatangerang tangeranglive ppkmmikro ppkm,1
rangka ppkm mikro pemerintah melarang asnpegawai bumn kota ppkm,1
covid menurun bupati tegal bersyukur wilayahnya ppkm skala mikro ppkmmikro ppkm cegahcovid kabupatentegal panturapost saikijamaneonline,1
sahabatrtv pemerintah resmi menerapkan ppkm  februari  pemerintah menerapkan zonasi kerawanan covid tingkat desa yukss disiplin protokol kesehatan kasih kendor yaa sayabisadisiplinprotokolcovid ppkm ppkmmikro,1
mari menjaga menekan penyebaran virus menerapkan protokol memakai masker menjaga jarak mencuci tangan menghindari kerumunan membatasi mobilitas tanggapdaruratbencana jogjaelinglanwaspada jogjabisa ppkmmikro ppkm,0
kadin ppkm pengetatan protokol kesehatan pengekangan kegiatan usaha ppkm,1
apapun kebijakannya gak menaati protokol kesehatan aja yuk menjalani protokol kesehatan berlaku menaati kebijakan ppkm psbb ppkmmikro covid corona lockdown coronaindonesia,2
ppkm mikro  februari wna indonesia ppkm,1
airlangga hartarto aturan terkait ppkm mikro aktivitas dibatasi simak detikers ppkmmikro ppkm,1
ppkm mikro bali diberlakukan selasa  tanggal  februari ppkm bali,1
gubernur banten wahidin halim kabupaten kota tangerang raya memberlakukan ppkm tingkat mikro kelurahan desa tingkat rt ppkm,1
ppkm mikro jawa tengah diterapkan daerah berdasarkan zonasi covid dilaksanakan bersinergi gerakan jogo tonggo ppkm,1
kebijakan pemberlakuan pembatasan kegiatan masyarakat pukulan ekonomi indonesia simak ulasan lengkapnya ppkm,1
psbb trus psbbtransisi berubah psbbketat trus ganti nama ppkm trus berubah ppkmmikro virusnya bingung netijen  maunya sih covid coronavirusindonesia,2
anies baswedan pastikan ppkm jakarta diperpanjang  minggu ppkm aniesbaswedan,1
aturan ppkm mikro berlaku  februari  diterbitkan inmendagri  tahun  penjabaran zonasi tingkat rt,1
ppkm mikro polresta targetkan  kampung tangguh semeru ppkm kampungtangguhsemeru,1
pemerintah ppkm mikro  februari  tingkat hunian mal mentok  ppkm ppkmmikro,1
aturan ppkm mikro terbit hippindo meningkatkan penjualan pusat perbelanjaan ppkm,1
jam malam kabupaten ketat ppkm,1
pemerintah memutuskan memperpanjang pemberlakukan pembatasan kegiatan masyarakat ppkm baca berita terupdate selengkapnya inewsid inibaruberita news ppkm covid corona covid mikro kantor wfo pemerintah februari mendagri,1
zonasi ppkm mikro diatur tingkat rt kriteria pembagiannya ppkm,1
sekilas info kancakanca semarang ppkm,1
updating the name with less of progress ppkm ppkmmikro,1
ppkm mikro wacanakan insentif  ribu rtrw ppkm,1
mendagri terbitkan instruksi ppkm mikro pembatasan longgar kabupatenbogor kabupatenbantul diyogyakarta ppkm kotadepok,1
kelurahan polehan kota malang pasang kudakuda sambut ppkm mikro ppkm mikro kotamalang,1
lawan pandemi gubernur anies baswedan perpanjang penerapan ppkm dki jakarta ppkm ppkmdki ppkmjakarta psbbjakarta anies aniesbaswedan kebijakan pandemi corona covid lawancorona lawancovid ppkmanies,1
roy suryo kritik jokowi bikin istilah aneh covid ppkm bingung roysuryo jokowi ppkm,1
anggota dprd dki fraksi pdi perjuangan gilbert simanjuntak menyebut ppkm efektif kamuharustau ppkm ppkmmikro,1
info seputar semarang semarang bergerakbersama semarangsekarang jatenggayeng psbb ppkm,1
info seputar semarang bergerakbersama semarangsekarang semarangsemakinhebat banjir ppkm jatenggayeng,1
warga wajib bawa hasil rapid test madiun ppkm mikro madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun ppkm ppkmmikro kampungtangguhsemeru forkopimda bupati pemkab kabupatenmadiun madiunkab,1
mendagri kemendagri ppkm psbb lawancovid protokolkesehatan instruksi ilmu pengetahuan jokowi mikro jawatimur jawabarat jawatengah bali jakarta jogja desaberdayakotaberjaya pemerintah indonesiamaju jagadiri jagakeluarga jaganegara photo editor story,1
ppkm mikro bioskop kota malang buka ppkm mikro kotamalang,1
pemkab malang kumpulkan  ribu ketua rt rw wag ppkm mikro malang,1
anies perpanjang ppkm jakarta  pekan aniesbaswedan ppkm viral,1
anies pemprov dki melanjukan kebijakan berjalan psbb jakarta diperpanjang pekan ppkm,1
wali kota malang kritisi kebijakan ppkm mikro ppkm mikro kotamalang,1
malang mengatasi peningkatan pasien positif covid pemberlakuan pembatasan kegiatan masyarakat ppkm kotamalang pemerintahkotamalang ppkmmikro ppkmmikromalang,1
besok ppkm mikro sutiaji penguatan kampung tangguh ppkm mikro kotamalang,1
pemerintah jateng salah tujuh wilayah melaksanakan ppkm mikro mendorong desa rw rt isolasi terpusat baca selengkapnya sumber newsone vivacoid ppkm ganjarpranowo,1
kota madiun terapkan ppkm berskala mikro madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun ppkm ppkmmikro inmendagri walikota forkopimda pemkot kotamadiun madiunkota kampungtangguhsemeru madiunistimewa,1
saran diikuti ppkm ppkmmikro longgar how dare you indonesia even when youre inside the world top  forget about  million not included data the last  weeks is enough to make this tally,1
berita selengkapnya ppkm ppkmmikro psbb covidindonesia mendagri,1
ekonomi indef terkait penerapan ppkm skala mikro ppkm,1
sederet aturan ppkm mikro berlaku selasa  februari  lengkap daftar daerahnya ppkmmikro ppkm februari covid,1
menteri negeri tito karnavian menginstruksikan pemberlakuan pembatasan kegiatan masyarakat ppkm tingkat desa kelurahan besok selasa  jawa bali validnews ppkm,1
batas jam operasional warung makan sanksi pandemi berita nusabali ppkm covid,1
akui strategi pembatasan psbb ppkm dgn gagal bendung tularan covid sktr idr  triliun dana hasil perluas hidup berdampingan dgn virus,2
ppkm failed lets try micro ppkm on for size,1
ppkm mikro diterapkan besok skema pembiayaannya bumn kemenkeuri direktoratjenderal ppkm depkes,1
pembatasan psbb ppkm dgn gagal bendung tularan covid dana sktr idr  triliun perluas hidup berdampingan dgn virus,1
ppkm mikro jatim bermodal kampung tangguh kanal ppkmpatuhim ppkmpatuhiprokes ppkm jatim jatimbermasker,1
gubernur jawa tengah mendorong desa rw rt isolasi mandiri isoman terpusat sistem tracing ditargetkan minimal  kontak erat wartajateng ppkm jawatengah,1
jateng rumah berhasil ganjar pranowo masyarakat ketat menerapkan prokes baca selengkapnya mediamagelangcom ganjarpranowo jawatengah jateng dirumahaja ppkm protokolkesehatan jatengdirumahsaja covid covid,1
ppkm mikro dilarang berkerumun  jam keluarmasuk ,1
ppkm skala mikro tingkat rt berlaku aturannya banten jawabarat ppkm pusatperbelanjaan virus,1
provinsi jabar menerapkan ppkm berskala mikro gubernur ridwan kamil berjalan lancar ppkm,1
penerapan ppkm pembatasan ga ga bener amp hasilnya sesuai dgn tujuan president gub dki mendagri ppkm skmendagririnotahun kemendagri pakjokowi gubdki lawancovid,1
pemerintah memutuskan memperpanjang pemberlakukan pembatasan kegiatan masyarakat ppkm kebijakan   februari  ppkm,1
kebijakan   februari  ppkm ppkmmikro,1
cegahcovid obatcovid ramuanchina qingfeipaidutang lawancovid covid ramuanherbal ramuantradisional ppkm dirumahsaja isolasimandiri sembuhcovid prokes vaksncovid,1
longgar ppkm,1
badung wacanakan ppkm mikro ppkmmikro berita ppkm nusabali pandemi covid satpolppbadung,1
dianggap aman menurunnya pasien dirawat non icu grafik mundur sepokt gimana grafiknya hmm ppkm ppkmmikro maunya coba crosscheck data valid kanan,2
indonesia kebanyakan istilah buku kbbi tebel ppkm,2
ppkm mikro makan restoran  persen mal tutup  ppkm ppkmmikro,1
anggota koramil mauk ingatkan penjual pasar malam tutup kegiatan ppkm koramilmauk mauk mauktangerang tangerang ppkm kodimtigaraksa baca selengkapnya gt,1
polda banten sosialisasikan instruksi menteri negeri ppkm skala mikro ppkm ppkmskalamikro,1
kapolsek cimenyan polresta bandung pimpin pelaksanaan ppkm kawasan dago kab bandung protokolkesehatan ppkm poldajabar polrestabandung jabar mi,1
perubahan aturan ppkm mikro ppkm,1
 februari wilayah surabaya raya malang raya madiun raya prioritas penerapan ppkm mikro madiun madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun ppkm ppkmmikro kampungtangguhsemeru madiunraya ngale,1
    israel jewish viral covid covid covid covid corona coronavirus vaksin vaksincorona vaksincovid vaksinasi vaccine vaccination coronavaccine covidvaccine lockdown psbb ppkm dirumahaja,1
    israel jewish viral covid covid covid covid corona coronavirus vaksin vaksincorona vaksincovid vaksinasi vaccine vaccination coronavaccine covidvaccine lockdown psbb ppkm dirumahaja,1
perpanjang ppkm mikro pemkot optimalkan posko ppkm,1
mencoba mendaftarkan permit entry izin suami singapore indonesia sistem error mm kanto imigrasitolong bantu bersatulawancovid ppsb ppkm preventifcegahcovid,1
ayo rek ditaati ppkm ijen,1
kukar polres kukar melaksanakan kegiatan sabtu minggu senyap himbauan penyekatan pembagian masker dilaksanakan kecamatan tenggarong minggu  ppkm polreskukar poldakaltim divisihumaspolri kukar kamihumaspolri thebestpol,1
operasi malam ppkm polsek randublatung menindaklanjuti bupati blora ppkm suratedaran covid covid blora jatengdirumahsaja polsekrandublatung baca selengkapnya gt,1
kapolsek randublatung blora dukung sukseskan program jateng rumah blora randublatung randublatungblora jatengdirumahsaja harijatengheningcipta polsekrandublatung kabupatenblora ppkm baca selengkapnya gt,1
ppkm mikro ppkm corona enconnectday,1
cegah penularan covid ppkm corona enconnectday,1
butuh mood booster dirumah aja tetep semangaat sedia cemilan sarat nutrisi halalenak jg mengenyangkan tinggal klik kokola official shop shopee tokped dll wa kokola centre  ayuk belanja kokola rumah biskuit halal ppkm,0
sohib sesuai instruksi presiden penanganan covid level mikro pos komando dipimpin kades lurah dibentuk sbg upaya pengetatan ppkm fungsinya indonesiabaik yangmudasukadata dailyissue newsroom poskoppkm psbb,1
kukar menindak lanjuti surat edaran bupati kukar intruksi gubernur kaltim polres kukat berkolaborasi kodim tgr bpbd dishub satpol pp kukar pemauntauan ppkm sabtu  ppkm polreskukar poldakaltim divisihumaspolri,1
tindakan pelaku usaha nekat buka diatas  wib operasi yustisi ppkm protokolkesehatan polrestabessurabaya polrisiagabencana ppkm ppkmsurabaya,1
industri sawit bertahan kendati menghadapi pandemi beritasawit sawit palmoil covid lawancorona dirumahsaja ppkm,1
dukung ppkm ppkm ppkmpatuhim,1
dukung ppkm ppkm ppkmpatuhim,1
dukung ppkm ppkm ppkmpatuhim,1
dukung ppkm ppkm ppkmpatuhim,1
dukung ppkm ppkm ppkmpatuhim,1
perbedaan ppkm ppkm skala mikro diterapkan  februari ppkm tni aleksanderagung,1
ta gak iki sing jenenge urip ppkm psbb ps psg psstore ojo serius mocone,2
gubernur dki jakarta anies baswedan menerapkan lockdown pekan wilayahnya lockdown jakarta ppkm aniesbaswedan,1
eh jd lockdown weekend gk sih nongkrong teras rmh sm kerabat tp hibi bosen ngingetin cees utk masker menjalani protokol kesehatan dmn jointhehybe nongkrongsehat covid ppkm coworking coffeeshop bekasi,0
lets get it on ppkm psbb covid protokolkesehatan keepindonesiacomfort,1
jokowi berlakukan ppkm skala mikro  februari desa dirikan posko jokowi ppkm covid selengkapnya via,1
presiden joko widodo memutuskan menerapkan pemberlakuan pembatasan kegiatan masyarakat ppkm berskala mikro  februari  selengkapnya charleszorazeetylermarta tvri tvrinasional mediapemersatubangsa ppkm,1
presiden joko widodo memutuskan menerapkan pemberlakuan pembatasan kegiatan masyarakat ppkm berskala mikro  februari  selengkapnya tvri tvrinasional mediapemersatubangsa ppkm,1
wali kota malang klaim angka positif rate covid turun ppkm ppkm,1
gila sih ppkm psbb gini ngadain hajatan covid psbb ppkm,2
rapid test  pedagang reaktif pasar sayur caruban madiun tutup sehari madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun ppkm covid sarscov pasartradisional pasarsayurcaruban sterilisasi disinfektan,1
kasih kerjaan ppkm,2
pemberian bst terkendala salah data pembuatan rekening berita nusabali pandemi bst ppkm pemkabbadung,1
kukar kapolres kukar akbp irwan masulin ginting memimpin apel rangka pemantauan pemberlakuan pembatasan kegiatan masyarakat ppkm bertempat halaman apel mapolres kukar sabtu  ppkm polreskukar poldakaltim divisihumaspolri kukar kamihumaspolri,1
pernyataan ppkm efektif jd dgn mengurangi hormat utk mngambil keputusan yg sdh dipikirkan matang amp tujuannya jatengdirumahsaja sifatny blm wajib tp mnurut solusi,2
pemberlakuan pembatasan kegiatan masyarakat wilayah hukum polres pasuruan kota polripresisi presisi jawatimurbangkit jogopaskot lawancovid protokolkesehatan ppkm pemberlakuanpembatasankegiatanmasyarakat,1
ppkm mikro wilayah rt rw  februari  lockdown ppkmpatuhim ppkm jatengdirumahaja bupati,1
dampak ppkm aktif turun  persen merahputihcom ppkm covid,1
lockdown psbb psbb transisi ppkm ppkm mikro but all option looks the same anyway ppkm,1
perasaan menghilang ppkm,2
pagi pagi marah ppkm,2
it doesnt hurt to check and doublecheck your facts before you forward any information about covid jakarta psbb ppkm lockdown weekend,1
pulang pergi macet ppkm,2
hhheeee sobat gen ditahan sek yo lek apene njajan sempol martabak cilok koncokonconya sentra pkl endi ae sing ditutup ppkm coba geseren iku gambare sob infogenwanipooll genfmsby surabaya pkl market ppkm,2
tindak kebijakan ppkm jawabali dianggap efektif presiden jokowi ganjar berkoordinasi surat edaran daerahdaerah terkait pelaksanaan jateng rumah selasa  ppkm covid,1
ppkm psbb kuncinya kesadaran perang melawan korona istilah korona covid ppkm pandemic,1
satgas jokowi putuskan berlakukan ppkm skala mikro  februari aleksanderagung ppkm wabah,1
rencana pemkot batu ppkm rtrw ppkm,1
kepala yopi eko jati wibowo terpaksa membubarkan acara hajatan warga kecamatan jumantono kecamatan jaten rabu  wartajateng ppkm karanganyar satpolppkaranganyar,1
    israel jewish viral covid covid covid covid corona coronavirus vaksin vaksincorona vaksincovid vaksinasi vaccine vaccination coronavaccine covidvaccine lockdown psbb ppkm dirumahaja,1
    israel jewish viral covid covid covid covid corona coronavirus vaksin vaksincorona vaksincovid vaksinasi vaccine vaccination coronavaccine covidvaccine lockdown psbb ppkm dirumahaja,1
stayathome nangomahbae pengendaliancovid ppkm psbb desabejalen kampoengrawa ambarawa kabupatensemarang pesonakabupatensemarang pesonaindonesia,0
polda metro jaya penutupan  perkantoran  restoran melanggar protokol kesehatan prokes baca berita terupdate selengkapnya inewsid inibaruberita polda kantor restoran prokes ppkm news,1
gerakanjatengdirumahsaja jatengdirumahsaja stayathome nangomahbae pengendaliancovid ppkm psbb sunrisehillbandungan tamanwisata newbandunganindah tamanwisatakopeng kabupatensemarang pesonakabupatensemarang pesonaindonesia,0
stayathome nangomahbae pengendaliancovid ppkm psbb desawisatanogosaren wisatagununggajah desawisatasepakung gumukreco puncaktelomoyo kabupatensemarang pesonakabupatensemarang pesonaindonesia,0
cek penegakan prokes panglima tni kapolri kelilingi pasar bali tni polri kapolri prokes bali baliindonesia panglimatni ppkm baca selengkapnya gt,1
mari lawan covid memakai masker menjaga jarak mencuci tangan menjauhi kerumunan mengurangi mobilitas beraktifitas ppkm ppkmjatim patuhim covid,0
airlangga hartarto pelaksanaan kebijakan ppkm jawa bali membawa perbaikan provinsi airlangga jajarannya diarahkan presiden penanganan pandemi covid efektif ppkm,1
aksi kocak tni pasang masker pengendara motor raziaprokeswaingapu raziamasker ppkm ppkmpatuhim ppkmpatuhiprokes,1
mendukung gerakan jateng rumah   februari  dtw bukit cinta rawa pening banyubiru tutup sabtu minggu besok jatengdirumahsaja stayathome nangomahbae pengendaliancovid ppkm psbb bukitcinta rawapening banyubiru kabupatensemarang jateng,1
opgab yustisi ppkm tahap  bagikan  masker gratis ppkm,1
jokowi bertemu anies emil ganjar membahas efektivitas pembatasan kegiatan masyarakat ppkm ppkm energibangsa,1
presiden gubernur bahas langkah efektifkan kebijakan pembatasan cegahpenyebarancovid langkahefektifkankebijakanpembatasan ppkm presidenjokowidodo,1
penindakan ppkm bali dinilai konyol gelas pedagang angkringan diambil satpol pp ppkm bali covid,1
lupa   februari  gerakan jateng rumah dtw candi gedongsongo bandungan tutup yaaa   februari  rumah plesiran jatengdirumahsaja stayathome nangomahbae pengendaliancovid ppkm psbb candigedongsongo bandungan,1
kukar polres kukar instansi terkait menggelar operasi yustisi pendisiplinan protokol kesehatan mendukung pemberlakuan pembatasan kegiatan masyarakat ppkm jumat  ppkm polreskukar poldakaltim divisihumaspolri kukar kamihumaspolri,1
pemerintah kota bogor pengetatan aturan menekan angka penularan covid mari simak  poin diterapkan masyarakat kota bogor psbb ppkm kotabogor satgascovid covid infografistrijaya trijayaupdate,1
bogor bogornews beritabogor ppkm psbbbogor covid beritaterkini,1
aturan pintu desa madiun bupati menyelamatkan menyengsarakan madiuninfo informasimadiun beritamadiun madiunnews kabarmadiun peristiwamadiun ppkm prokes onegatesystem desa covid sarscov forkopimda bupati,1
ppkm opsyustisipolresbogor polresbogor,1
ppkm opsyustisipolresbogor polresbogor,1
